"id"	"label"
"UBERON:0006319"	"spinal cord reticular nucleus"
"UBERON:0035024"	"lateral spinal nucleus"
"UBERON:0011776"	"dorsal commissural nucleus of spinal cord"
"UBERON:0016850"	"nucleus of phrenic nerve"
"UBERON:0018545"	"nucleus of the bulbocavernosus"
"UBERON:0034771"	"ventral commissural nucleus of spinal cord"
"UBERON:0016579"	"lamina VIII of gray matter of spinal cord"
"UBERON:0035145"	"nucleus sacci vasculosi"
"UBERON:0000955"	"brain"
"UBERON:0000454"	"cerebral subcortex"
"UBERON:0010011"	"collection of basal ganglia"
"UBERON:0002420"	"basal ganglion"
"UBERON:0006514"	"pallidum"
"UBERON:0023920"	"basal ganglia of rodent"
"UBERON:0001058"	"mushroom body"
"UBERON:0001059"	"pars intercerebralis"
"UBERON:0001944"	"pretectal region"
"UBERON:0035588"	"subpretectal complex of Aves"
"UBERON:0002092"	"brain dura mater"
"UBERON:0010505"	"periosteal dura mater"
"UBERON:0003947"	"brain ventricle/choroid plexus"
"UBERON:0001886"	"choroid plexus"
"UBERON:0003210"	"blood-cerebrospinal fluid barrier"
"UBERON:0003911"	"choroid plexus epithelium"
"UBERON:0005206"	"choroid plexus stroma"
"UBERON:0017633"	"choroid plexus corpora arenacea"
"UBERON:2005219"	"choroid plexus vascular circuit"
"UBERON:2005248"	"trans-choroid plexus branch"
"UBERON:0004086"	"brain ventricle"
"UBERON:0005357"	"brain ependyma"
"UBERON:0003052"	"midbrain-hindbrain boundary"
"UBERON:2001341"	"intervening zone"
"UBERON:0003053"	"ventricular zone"
"UBERON:0003499"	"brain blood vessel"
"UBERON:2005020"	"central artery"
"UBERON:2005021"	"cerebellar central artery"
"UBERON:2005052"	"anterior mesencephalic central artery"
"UBERON:2005078"	"middle mesencephalic central artery"
"UBERON:2005079"	"posterior mesencephalic central artery"
"UBERON:2005031"	"dorsal longitudinal vein"
"UBERON:8480001"	"capillary of brain"
"UBERON:0003528"	"brain gray matter"
"UBERON:0014933"	"periventricular gray matter"
"UBERON:0003544"	"brain white matter"
"UBERON:2002244"	"supraoptic tract"
"UBERON:0003547"	"brain meninx"
"UBERON:0005397"	"brain arachnoid mater"
"UBERON:0003549"	"brain pia mater"
"UBERON:6003624"	"insect adult brain"
"UBERON:0005075"	"forebrain-midbrain boundary"
"UBERON:0005282"	"ventricular system of brain"
"UBERON:0036661"	"wall of ventricular system of brain"
"UBERON:0006795"	"arthropod optic lobe"
"UBERON:0006796"	"cephalopod optic lobe"
"UBERON:0008823"	"neural tube derived brain"
"UBERON:0008998"	"vasculature of brain"
"UBERON:0010009"	"aggregate regional part of brain"
"UBERON:0010403"	"brain marginal zone"
"UBERON:0013118"	"sulcus of brain"
"UBERON:0002582"	"anterior calcarine sulcus"
"UBERON:0002598"	"paracentral sulcus"
"UBERON:0002607"	"superior rostral sulcus"
"UBERON:0002562"	"superior frontal sulcus"
"UBERON:0027513"	"posterior superior frontal sulcus"
"UBERON:0027716"	"anterior superior frontal sulcus"
"UBERON:0002761"	"inferior frontal sulcus"
"UBERON:0002767"	"inferior rostral sulcus"
"UBERON:0002772"	"olfactory sulcus"
"UBERON:0002904"	"lateral occipital sulcus"
"UBERON:0002907"	"superior postcentral sulcus"
"UBERON:0002908"	"subparietal sulcus"
"UBERON:0002909"	"posterior subcentral sulcus"
"UBERON:0008334"	"subarachnoid sulcus"
"UBERON:0002710"	"cingulate sulcus"
"UBERON:0002912"	"marginal sulcus"
"UBERON:0002716"	"collateral sulcus"
"UBERON:0002737"	"lateral inferior limiting sulcus"
"UBERON:0002693"	"occipitotemporal sulcus"
"UBERON:0002695"	"parieto-occipital sulcus"
"UBERON:0025829"	"anterior parieto-occipital sulcus"
"UBERON:0002899"	"hippocampal sulcus"
"UBERON:0002914"	"inferior postcentral sulcus"
"UBERON:0002919"	"anterior parolfactory sulcus"
"UBERON:0002920"	"callosal sulcus"
"UBERON:0002923"	"posterior parolfactory sulcus"
"UBERON:0013591"	"postsylvian sulcus"
"UBERON:0013592"	"presylvian sulcus"
"UBERON:0013593"	"suprasylvian sulcus"
"UBERON:0013594"	"ectosylvian sulcus"
"UBERON:0013595"	"postlateral sulcus"
"UBERON:0013596"	"brain coronal sulcus"
"UBERON:0013590"	"cruciate sulcus"
"UBERON:0034968"	"sagittal sulcus"
"UBERON:0026760"	"inferior sagittal sulcus"
"UBERON:0026761"	"superior sagittal sulcus"
"UBERON:0013146"	"venous system of brain"
"UBERON:0013694"	"brain endothelium"
"UBERON:0017631"	"calcified structure of brain"
"UBERON:0022776"	"composite part spanning multiple base regional parts of brain"
"UBERON:0024151"	"tegmentum"
"UBERON:0039175"	"subarachnoid space of brain"
"UBERON:6001060"	"insect embryonic brain"
"UBERON:0002020"	"gray matter"
"UBERON:0002315"	"gray matter of spinal cord"
"UBERON:0002256"	"dorsal horn of spinal cord"
"UBERON:0006118"	"lamina I of gray matter of spinal cord"
"UBERON:0002181"	"substantia gelatinosa"
"UBERON:0016577"	"lamina VI of gray matter of spinal cord"
"UBERON:0016610"	"nucleus proprius of spinal cord"
"UBERON:0016574"	"lamina III of gray matter of spinal cord"
"UBERON:0016575"	"lamina IV of gray matter of spinal cord"
"UBERON:0016576"	"lamina V of gray matter of spinal cord"
"UBERON:0002257"	"ventral horn of spinal cord"
"UBERON:0016578"	"lamina VII of gray matter of spinal cord"
"UBERON:0016580"	"lamina IX of gray matter of spinal cord"
"UBERON:0004676"	"spinal cord lateral horn"
"UBERON:0004678"	"apex of spinal cord dorsal horn"
"UBERON:0014630"	"ventral gray commissure of spinal cord"
"UBERON:0014631"	"dorsal gray commissure of spinal cord"
"UBERON:0016570"	"lamina of gray matter of spinal cord"
"UBERON:0004677"	"spinal cord gray commissure"
"UBERON:0007245"	"nuclear complex of neuraxis"
"UBERON:0007641"	"trigeminal nuclear complex"
"UBERON:0035011"	"central gray substance"
"UBERON:0010123"	"future facial nucleus"
"UBERON:0010124"	"future inferior salivatory nucleus"
"UBERON:0010125"	"future superior salivatory nucleus"
"UBERON:0010126"	"future nucleus ambiguus"
"UBERON:0010285"	"midbrain basal plate"
"UBERON:0002240"	"spinal cord"
"UBERON:0005724"	"roof plate spinal cord region"
"UBERON:0002093"	"spinal dura mater"
"UBERON:0002318"	"white matter of spinal cord"
"UBERON:0002291"	"central canal of spinal cord"
"UBERON:0005359"	"spinal cord ependyma"
"UBERON:0009572"	"lumen of central canal of spinal cord"
"UBERON:0011360"	"ampulla caudalis"
"UBERON:0014538"	"subdivision of spinal cord central canal"
"UBERON:0014541"	"thoracic division of spinal cord central canal"
"UBERON:0014542"	"cervical division of cord spinal central canal"
"UBERON:0014543"	"lumbar division of spinal cord central canal"
"UBERON:0014547"	"sacral division of spinal cord central canal"
"UBERON:0036658"	"wall of central canal of spinal cord"
"UBERON:0003292"	"meninx of spinal cord"
"UBERON:0003555"	"spinal cord pia mater"
"UBERON:0003560"	"spinal cord arachnoid mater"
"UBERON:8600066"	"basivertebral vein"
"UBERON:0005443"	"filum terminale"
"UBERON:0010269"	"filum terminale internum"
"UBERON:0010270"	"filum terminale externum"
"UBERON:0009582"	"spinal cord lateral wall"
"UBERON:0011359"	"urophysis"
"UBERON:0016550"	"spinal cord column"
"UBERON:0003990"	"spinal cord motor column"
"UBERON:0004059"	"spinal cord medial motor column"
"UBERON:0039176"	"subarachnoid space of spinal cord"
"UBERON:8600076"	"suboccipital venous plexus"
"UBERON:8600103"	"anterior internal vertebral venous plexus"
"UBERON:8600104"	"intervertebral vein"
"UBERON:0002316"	"white matter"
"UBERON:0013199"	"stria of neuraxis"
"UBERON:0034734"	"medial olfactory stria"
"UBERON:0008332"	"hilum of neuraxis"
"UBERON:0002317"	"white matter of cerebellum"
"UBERON:0027333"	"arbor vitae"
"UBERON:2000174"	"caudal cerebellar tract"
"UBERON:2000639"	"commissure of the secondary gustatory nuclei"
"UBERON:0007417"	"peduncle of neuraxis"
"UBERON:0014530"	"white matter lamina of neuraxis"
"UBERON:0014932"	"periventricular white matter"
"UBERON:0022259"	"white matter radiation"
"UBERON:0035939"	"amiculum"
"UBERON:2000318"	"brainstem and spinal white matter"
"UBERON:2000579"	"rostral mesencephalo-cerebellar tract"
"UBERON:2000643"	"rostral cerebellar tract"
"UBERON:2005341"	"medial longitudinal catecholaminergic tract"
"UBERON:2005343"	"endohypothalamic tract"
"UBERON:2005344"	"preopticohypothalamic tract"
"UBERON:2007012"	"lateral forebrain bundle"
"UBERON:0002606"	"neuropil"
"UBERON:0001047"	"neural glomerulus"
"UBERON:6040005"	"insect synaptic neuropil"
"UBERON:6040007"	"insect synaptic neuropil domain"
"UBERON:6041000"	"insect synaptic neuropil block"
"UBERON:0002561"	"lumen of central nervous system"
"UBERON:6003623"	"insect adult central nervous system"
"UBERON:0005076"	"hindbrain-spinal cord boundary"
"UBERON:0005158"	"parenchyma of central nervous system"
"UBERON:0005281"	"ventricular system of central nervous system"
"UBERON:0003993"	"interventricular foramen of CNS"
"UBERON:0013150"	"future brain vesicle"
"UBERON:0006284"	"early prosencephalic vesicle"
"UBERON:0013147"	"early mesencephalic vesicle"
"UBERON:0013149"	"hindbrain vesicle"
"UBERON:0006241"	"future spinal cord"
"UBERON:0004063"	"spinal cord alar plate"
"UBERON:0009570"	"spinal cord sulcus limitans"
"UBERON:0009583"	"spinal cord mantle layer"
"UBERON:0014777"	"spinal neuromere"
"UBERON:0034710"	"spinal cord ventricular layer"
"UBERON:0010743"	"meningeal cluster"
"UBERON:0000315"	"subarachnoid space"
"UBERON:0004050"	"subarachnoid cistern"
"UBERON:0002897"	"cistern of lamina terminalis"
"UBERON:0002898"	"chiasmatic cistern"
"UBERON:0004047"	"basal cistern"
"UBERON:0004049"	"cerebellomedullary cistern"
"UBERON:0004051"	"lateral cerebellomedullary cistern"
"UBERON:0005974"	"posterior cerebellomedullary cistern"
"UBERON:0004052"	"quadrigeminal cistern"
"UBERON:0011155"	"Sylvian cistern"
"UBERON:0014466"	"subarachnoid fissure"
"UBERON:0002896"	"telodiencephalic fissure"
"UBERON:0002921"	"longitudinal fissure"
"UBERON:0035319"	"anterior median fissure of spinal cord"
"UBERON:0000416"	"subdural space"
"UBERON:0002360"	"meninx"
"UBERON:0000391"	"leptomeninx"
"UBERON:0002361"	"pia mater"
"UBERON:0002362"	"arachnoid mater"
"UBERON:0000439"	"arachnoid trabecula"
"UBERON:0013153"	"arachnoid villus"
"UBERON:0002363"	"dura mater"
"UBERON:0006059"	"falx cerebri"
"UBERON:0006691"	"tentorium cerebelli"
"UBERON:0010507"	"layer of dura mater"
"UBERON:0010506"	"meningeal dura mater"
"UBERON:0035416"	"diaphragma sellae"
"UBERON:0035425"	"falx cerebelli"
"UBERON:0005486"	"venous dural sinus"
"UBERON:0003712"	"cavernous sinus"
"UBERON:0009968"	"primitive superior sagittal sinus"
"UBERON:0017635"	"paired venous dural sinus"
"UBERON:0001641"	"transverse sinus"
"UBERON:0007160"	"inferior petrosal sinus"
"UBERON:0005475"	"sigmoid sinus"
"UBERON:0035338"	"sphenoparietal sinus"
"UBERON:0017637"	"marginal venous sinus"
"UBERON:0017638"	"primitive marginal sinus"
"UBERON:0017640"	"unpaired venous dural sinus"
"UBERON:0005481"	"tentorial sinus"
"UBERON:0015704"	"sagittal sinus"
"UBERON:0001642"	"superior sagittal sinus"
"UBERON:0007152"	"inferior sagittal sinus"
"UBERON:0007645"	"future meninx"
"UBERON:0007646"	"endomeninx"
"UBERON:0007647"	"ectomeninx"
"UBERON:0014930"	"perivascular space"
"UBERON:0035608"	"dura mater lymph vessel"
"UBERON:0011215"	"central nervous system cell part cluster"
"UBERON:0035607"	"accessory nerve cord of dorsal region"
"UBERON:0011357"	"Reissner's fiber"
"UBERON:0036303"	"vasculature of central nervous system"
"UBERON:6001919"	"insect embryonic/larval central nervous system"
"UBERON:6005096"	"insect stomatogastric nervous system"
"UBERON:0001053"	"arthropod neurohemal organ"
"UBERON:0001056"	"corpus cardiacum"
"UBERON:0005388"	"photoreceptor array"
"UBERON:0000966"	"retina"
"UBERON:0000053"	"macula lutea"
"UBERON:0001786"	"fovea centralis"
"UBERON:0002823"	"clivus of fovea centralis"
"UBERON:0018107"	"foveola of retina"
"UBERON:0002822"	"macula lutea proper"
"UBERON:0018104"	"parafoveal part of retina"
"UBERON:0018105"	"perifoveal part of retina"
"UBERON:0001781"	"layer of retina"
"UBERON:0001787"	"photoreceptor layer of retina"
"UBERON:0003925"	"photoreceptor inner segment layer"
"UBERON:0003926"	"photoreceptor outer segment layer"
"UBERON:0001789"	"outer nuclear layer of retina"
"UBERON:0001790"	"outer plexiform layer of retina"
"UBERON:0001791"	"inner nuclear layer of retina"
"UBERON:0001792"	"ganglionic layer of retina"
"UBERON:0001793"	"nerve fiber layer of retina"
"UBERON:0001795"	"inner plexiform layer of retina"
"UBERON:0008925"	"sublaminar layer S4"
"UBERON:0008926"	"sublaminar layer S5"
"UBERON:0008927"	"sublaminar layers S1 or S2"
"UBERON:0008922"	"sublaminar layer S1"
"UBERON:0008923"	"sublaminar layer S2"
"UBERON:0009738"	"border of sublaminar layers S1 and S2"
"UBERON:0008928"	"sublaminar layers S2 or S3"
"UBERON:0008924"	"sublaminar layer S3"
"UBERON:0009852"	"border of sublaminar layers S2 and S3"
"UBERON:0008929"	"sublaminar layers S4 or S5"
"UBERON:0009851"	"border of sublaminar layers S4 and S5"
"UBERON:0001782"	"pigmented layer of retina"
"UBERON:0003902"	"retinal neural layer"
"UBERON:0007619"	"limiting membrane of retina"
"UBERON:0001788"	"outer limiting layer of retina"
"UBERON:0001794"	"inner limiting layer of retina"
"UBERON:0001783"	"optic disc"
"UBERON:0003065"	"ciliary marginal zone"
"UBERON:0003501"	"retina blood vessel"
"UBERON:0001620"	"central retinal artery"
"UBERON:0004864"	"vasculature of retina"
"UBERON:0006253"	"embryonic intraretinal space"
"UBERON:0008921"	"substratum of layer of retina"
"UBERON:0009731"	"sublaminar layers S3 or S4"
"UBERON:0009739"	"border of sublaminar layers S3 and S4"
"UBERON:0009732"	"sublaminar layers S1 or S2 or S5"
"UBERON:0009733"	"sublaminar layers S1 or S2 or S3"
"UBERON:0009734"	"sublaminar layers S2 or S3 or S4"
"UBERON:0009735"	"sublaminar layers S1 or S3 or S4"
"UBERON:0009736"	"sublaminar layers S3 or S4 or S5"
"UBERON:0009737"	"sublaminar layers S1 or S2 or S3 or S4"
"UBERON:0009740"	"border between sublaminar layers"
"UBERON:0010245"	"retinal tapetum lucidum"
"UBERON:8000005"	"Henle's fiber layer"
"UBERON:0001810"	"nerve plexus"
"UBERON:0011194"	"ophthalmic plexus"
"UBERON:0001813"	"spinal nerve plexus"
"UBERON:0035768"	"coccygeal nerve plexus"
"UBERON:0003714"	"neural tissue"
"UBERON:0003718"	"muscle spindle"
"UBERON:0004010"	"primary muscle spindle"
"UBERON:0004011"	"secondary muscle spindle"
"UBERON:0002536"	"arthropod sensillum"
"UBERON:0000963"	"head sensillum"
"UBERON:0003161"	"dorsal ocellus"
"UBERON:0003162"	"lateral ocellus"
"UBERON:6007242"	"insect embryonic/larval head sensillum"
"UBERON:6005805"	"insect Bolwig organ"
"UBERON:0000971"	"ommatidium"
"UBERON:6007231"	"insect external sensillum"
"UBERON:6007232"	"insect eo-type sensillum"
"UBERON:6005177"	"insect chaeta"
"UBERON:6007233"	"insect internal sensillum"
"UBERON:6007240"	"insect embryonic/larval sensillum"
"UBERON:0003209"	"blood nerve barrier"
"UBERON:0004023"	"ganglionic eminence"
"UBERON:0004024"	"medial ganglionic eminence"
"UBERON:0004025"	"lateral ganglionic eminence"
"UBERON:0018264"	"dorsal lateral ganglionic eminence"
"UBERON:0004026"	"caudal ganglionic eminence"
"UBERON:6003559"	"insect adult nervous system"
"UBERON:0004732"	"segmental subdivision of nervous system"
"UBERON:0004731"	"neuromere"
"UBERON:0001892"	"rhombomere"
"UBERON:0005519"	"rhombomere 6"
"UBERON:0005582"	"rhombomere 6 floor plate"
"UBERON:0005583"	"rhombomere 6 lateral wall"
"UBERON:0005584"	"rhombomere 6 roof plate"
"UBERON:0005523"	"rhombomere 7"
"UBERON:0005585"	"rhombomere 7 floor plate"
"UBERON:0005586"	"rhombomere 7 lateral wall"
"UBERON:0005587"	"rhombomere 7 roof plate"
"UBERON:0005527"	"rhombomere 8"
"UBERON:0005588"	"rhombomere 8 floor plate"
"UBERON:0005589"	"rhombomere 8 lateral wall"
"UBERON:0005590"	"rhombomere 8 roof plate"
"UBERON:0005569"	"rhombomere 2"
"UBERON:0005570"	"rhombomere 2 floor plate"
"UBERON:0005571"	"rhombomere 2 lateral wall"
"UBERON:0005572"	"rhombomere 2 roof plate"
"UBERON:0005499"	"rhombomere 1"
"UBERON:0005566"	"rhombomere 1 floor plate"
"UBERON:0005567"	"rhombomere 1 lateral wall"
"UBERON:0005568"	"rhombomere 1 roof plate"
"UBERON:0005500"	"rhombomere floor plate"
"UBERON:0005573"	"rhombomere 3 floor plate"
"UBERON:0005576"	"rhombomere 4 floor plate"
"UBERON:0005579"	"rhombomere 5 floor plate"
"UBERON:0005501"	"rhombomere lateral wall"
"UBERON:0005574"	"rhombomere 3 lateral wall"
"UBERON:0005577"	"rhombomere 4 lateral wall"
"UBERON:0005580"	"rhombomere 5 lateral wall"
"UBERON:0005502"	"rhombomere roof plate"
"UBERON:0005575"	"rhombomere 3 roof plate"
"UBERON:0005578"	"rhombomere 4 roof plate"
"UBERON:0005581"	"rhombomere 5 roof plate"
"UBERON:0005507"	"rhombomere 3"
"UBERON:0005511"	"rhombomere 4"
"UBERON:0005515"	"rhombomere 5"
"UBERON:0019284"	"rhombomere 9"
"UBERON:0019285"	"rhombomere 10"
"UBERON:0019286"	"rhombomere 11"
"UBERON:0014775"	"prosomere"
"UBERON:0014776"	"midbrain neuromere"
"UBERON:0019272"	"mesomere 1"
"UBERON:0019274"	"mesomere 2"
"UBERON:0005053"	"primary nerve cord"
"UBERON:0000934"	"ventral nerve cord"
"UBERON:0005054"	"primary dorsal nerve cord"
"UBERON:0035602"	"collar nerve cord"
"UBERON:0005358"	"ventricle of nervous system"
"UBERON:0002192"	"ventricular system choroidal fissure"
"UBERON:0004670"	"ependyma"
"UBERON:0005283"	"tela choroidea"
"UBERON:0006794"	"visual processing part of nervous system"
"UBERON:0009571"	"ventral midline"
"UBERON:0015189"	"perineural vascular plexus"
"UBERON:0022303"	"nervous system cell part layer"
"UBERON:0016548"	"central nervous system gray matter layer"
"UBERON:0016549"	"central nervous system white matter layer"
"UBERON:0023879"	"neural system"
"UBERON:0025525"	"motor system"
"UBERON:0025533"	"proprioceptive system"
"UBERON:0025534"	"sensorimotor system"
"UBERON:0034705"	"developing neuroepithelium"
"UBERON:0034706"	"proliferating neuroepithelium"
"UBERON:0004022"	"germinal neuroepithelium"
"UBERON:0004060"	"neural tube ventricular layer"
"UBERON:0034707"	"differentiating neuroepithelium"
"UBERON:0004061"	"neural tube mantle layer"
"UBERON:0004064"	"neural tube basal plate"
"UBERON:0005239"	"basal plate metencephalon"
"UBERON:0005240"	"basal plate medulla oblongata"
"UBERON:0009579"	"myelencephalon basal plate"
"UBERON:0005882"	"neural tube alar plate"
"UBERON:0005883"	"neural tube lateral wall mantle layer"
"UBERON:0009580"	"diencephalon mantle layer"
"UBERON:0009581"	"midbrain mantle layer"
"UBERON:0036145"	"glymphatic system"
"UBERON:6001911"	"insect embryonic/larval nervous system"
